method,split,seed,episodes,success_rate,mean_final_belief_error,mean_error_during_occlusion,mean_error_after_occlusion,false_disappearance_rate,identity_switch_rate,wrong_object_contact_rate,wrong_contact_rate,target_contact_rate,mean_reacquisition_latency,mean_diagnostic_steps,mean_path_length,mean_calibration_error,mean_occluded_steps
hist_gradient_occlusion_regressor,combined_stress,7,6,0.66667,0.06879,0.07050,0.06879,0.24388,0.37534,0.00000,0.32222,0.60000,90.00000,0.00000,1.06799,0.06559,71.50000
hist_gradient_occlusion_regressor,distractor_swap,0,6,1.00000,0.04773,0.05349,0.04773,0.19911,0.52570,0.00000,0.22222,0.75000,90.00000,0.00000,1.08387,0.06131,67.50000
hist_gradient_occlusion_regressor,distractor_swap,1,6,1.00000,0.06322,0.05192,0.06322,0.23167,0.38247,0.00000,0.32407,0.78148,90.00000,0.00000,1.03455,0.06634,70.33333
hist_gradient_occlusion_regressor,distractor_swap,2,6,1.00000,0.04420,0.03415,0.04420,0.21339,0.38654,0.00000,0.42222,0.76297,90.00000,0.00000,1.06976,0.07425,68.66667
hist_gradient_occlusion_regressor,distractor_swap,3,6,1.00000,0.06798,0.04729,0.06685,0.18863,0.26268,0.00000,0.25741,0.75185,75.00000,0.00000,1.08603,0.06644,68.16667
hist_gradient_occlusion_regressor,distractor_swap,4,6,1.00000,0.03935,0.04936,0.03935,0.23637,0.36706,0.00000,0.28148,0.78519,90.00000,0.00000,0.99986,0.06880,70.83333
hist_gradient_occlusion_regressor,distractor_swap,5,6,1.00000,0.04903,0.04922,0.04903,0.22367,0.25369,0.00000,0.07963,0.77037,90.00000,0.00000,1.02122,0.06580,69.66667
hist_gradient_occlusion_regressor,distractor_swap,6,6,1.00000,0.05210,0.04954,0.05210,0.23702,0.29741,0.00000,0.19259,0.78518,90.00000,0.00000,0.98384,0.06865,70.66667
hist_gradient_occlusion_regressor,distractor_swap,7,6,1.00000,0.05015,0.04972,0.04372,0.17128,0.23161,0.00000,0.01667,0.74444,75.00000,0.00000,1.17044,0.05927,67.50000
hist_gradient_occlusion_regressor,embodiment_control_shift,0,6,0.66667,0.09808,0.06817,0.09808,0.20297,0.22072,0.00000,0.00000,0.61296,90.00000,0.00000,1.10206,0.06040,67.83333
hist_gradient_occlusion_regressor,embodiment_control_shift,1,6,1.00000,0.03206,0.04130,0.03206,0.21362,0.14522,0.00000,0.12592,0.75185,90.00000,0.00000,1.06326,0.07102,68.66667
hist_gradient_occlusion_regressor,embodiment_control_shift,2,6,1.00000,0.06398,0.05462,0.06398,0.23608,0.55941,0.00000,0.08148,0.74815,90.00000,0.00000,0.98745,0.06971,70.16667
hist_gradient_occlusion_regressor,embodiment_control_shift,3,6,1.00000,0.06741,0.04222,0.06741,0.25671,0.16057,0.00000,0.12222,0.80000,90.00000,0.00000,0.87422,0.07720,72.66667
hist_gradient_occlusion_regressor,embodiment_control_shift,4,6,0.66667,0.05477,0.05723,0.05379,0.21886,0.32992,0.00000,0.13518,0.55370,90.00000,0.00000,1.07707,0.06733,69.00000
hist_gradient_occlusion_regressor,embodiment_control_shift,5,6,1.00000,0.02874,0.04128,0.02955,0.18175,0.39487,0.00000,0.35556,0.73889,75.00000,0.00000,1.08911,0.06849,68.50000
hist_gradient_occlusion_regressor,embodiment_control_shift,6,6,1.00000,0.03890,0.04383,0.03890,0.22401,0.21536,0.00000,0.14074,0.76481,90.00000,0.00000,1.02494,0.07007,69.50000
hist_gradient_occlusion_regressor,embodiment_control_shift,7,6,1.00000,0.07088,0.06842,0.07088,0.22163,0.38198,0.00000,0.11111,0.71296,90.00000,0.00000,1.07901,0.05965,69.50000
hist_gradient_occlusion_regressor,end_effector_occlusion,0,6,1.00000,0.04234,0.04434,0.04234,0.22336,0.19048,0.00000,0.07407,0.75926,90.00000,0.00000,1.05861,0.07598,69.66667
hist_gradient_occlusion_regressor,end_effector_occlusion,1,6,1.00000,0.02859,0.03559,0.02859,0.23038,0.07143,0.00000,0.12407,0.77592,90.00000,0.00000,1.04010,0.08028,70.33333
hist_gradient_occlusion_regressor,end_effector_occlusion,2,6,1.00000,0.03267,0.04642,0.03267,0.24003,0.04167,0.00000,0.00926,0.77778,90.00000,0.00000,1.01090,0.07304,71.00000
hist_gradient_occlusion_regressor,end_effector_occlusion,3,6,1.00000,0.05996,0.04031,0.05996,0.22000,0.10417,0.00000,0.00741,0.76482,90.00000,0.00000,1.05591,0.07164,69.33333
hist_gradient_occlusion_regressor,end_effector_occlusion,4,6,1.00000,0.06422,0.03843,0.06422,0.24530,0.23677,0.00000,0.17037,0.78889,90.00000,0.00000,0.98714,0.07628,71.66667
hist_gradient_occlusion_regressor,end_effector_occlusion,5,6,1.00000,0.03285,0.03721,0.03285,0.25495,0.33810,0.00000,0.13148,0.79630,90.00000,0.00000,0.90966,0.07851,72.50000
hist_gradient_occlusion_regressor,end_effector_occlusion,6,6,1.00000,0.02663,0.03574,0.02663,0.22604,0.02083,0.00000,0.02778,0.76667,90.00000,0.00000,1.06226,0.07550,69.66667
hist_gradient_occlusion_regressor,end_effector_occlusion,7,6,1.00000,0.04058,0.03992,0.04058,0.19397,0.36553,0.00000,0.14444,0.73333,90.00000,0.00000,1.14618,0.06737,67.00000
hist_gradient_occlusion_regressor,false_reappearance,0,6,0.66667,0.06494,0.07128,0.06494,0.23254,0.29765,0.00000,0.18148,0.50741,90.00000,0.00000,1.07296,0.06282,70.16667
hist_gradient_occlusion_regressor,false_reappearance,1,6,0.83333,0.05908,0.06216,0.05861,0.18990,0.22695,0.00000,0.18704,0.66296,75.00000,0.00000,1.11423,0.06118,69.00000
hist_gradient_occlusion_regressor,false_reappearance,2,6,0.83333,0.06373,0.05924,0.06480,0.18627,0.42157,0.00000,0.25926,0.70370,75.00000,0.00000,1.08008,0.06637,69.16667
hist_gradient_occlusion_regressor,false_reappearance,3,6,1.00000,0.06424,0.05535,0.06424,0.21476,0.40548,0.00000,0.37222,0.73518,90.00000,0.00000,1.11795,0.06710,68.83333
hist_gradient_occlusion_regressor,false_reappearance,4,6,0.83333,0.07816,0.07166,0.07863,0.18742,0.39345,0.00000,0.18333,0.52037,75.00000,0.00000,1.07619,0.05595,70.50000
hist_gradient_occlusion_regressor,false_reappearance,5,6,0.83333,0.07336,0.07029,0.07336,0.23658,0.14994,0.00000,0.03889,0.65370,90.00000,0.00000,1.05275,0.06143,70.83333
hist_gradient_occlusion_regressor,false_reappearance,6,6,1.00000,0.06992,0.06686,0.06725,0.20824,0.24455,0.00000,0.21111,0.63518,75.00000,0.00000,1.03529,0.06255,71.00000
hist_gradient_occlusion_regressor,false_reappearance,7,6,0.83333,0.06690,0.06193,0.06690,0.23635,0.30159,0.00000,0.33704,0.66667,90.00000,0.00000,1.04768,0.06672,70.83333
hist_gradient_occlusion_regressor,hidden_contact_drift,0,6,1.00000,0.05282,0.05705,0.05250,0.18336,0.23796,0.00000,0.26852,0.73889,75.00000,0.00000,1.07644,0.06174,68.66667
hist_gradient_occlusion_regressor,hidden_contact_drift,1,6,1.00000,0.02332,0.04597,0.02685,0.17271,0.27998,0.00000,0.00370,0.73333,75.00000,0.00000,1.14447,0.06939,68.00000
hist_gradient_occlusion_regressor,hidden_contact_drift,2,6,0.83333,0.04730,0.05381,0.04730,0.23969,0.08688,0.00000,0.13518,0.66297,90.00000,0.00000,1.00303,0.07236,70.83333
hist_gradient_occlusion_regressor,hidden_contact_drift,3,6,0.83333,0.07021,0.05707,0.06956,0.18750,0.10483,0.00000,0.00000,0.73333,75.00000,0.00000,1.10991,0.06535,68.83333
hist_gradient_occlusion_regressor,hidden_contact_drift,4,6,1.00000,0.05669,0.05420,0.05303,0.20447,0.35348,0.00000,0.00000,0.76667,75.00000,0.00000,1.00116,0.06528,71.00000
hist_gradient_occlusion_regressor,hidden_contact_drift,5,6,1.00000,0.06822,0.05933,0.06822,0.22539,0.07143,0.00000,0.00926,0.76852,90.00000,0.00000,1.05093,0.06213,69.83333
hist_gradient_occlusion_regressor,hidden_contact_drift,6,6,0.83333,0.05837,0.06402,0.05837,0.22315,0.41328,0.00000,0.12963,0.66852,90.00000,0.00000,1.06805,0.06004,69.66667
hist_gradient_occlusion_regressor,hidden_contact_drift,7,6,1.00000,0.03904,0.05038,0.03904,0.21690,0.22189,0.00000,0.01111,0.75741,90.00000,0.00000,1.08387,0.06694,68.66667
hist_gradient_occlusion_regressor,high_symmetry_layout,0,6,1.00000,0.07621,0.04916,0.07621,0.18780,0.11660,0.00000,0.13333,0.71111,90.00000,0.00000,1.17231,0.06591,66.50000
hist_gradient_occlusion_regressor,high_symmetry_layout,1,6,1.00000,0.06356,0.05132,0.06356,0.24153,0.26665,0.00000,0.38519,0.77778,90.00000,0.00000,1.01625,0.07125,71.00000
hist_gradient_occlusion_regressor,high_symmetry_layout,2,6,1.00000,0.05799,0.04725,0.05799,0.23167,0.19166,0.00000,0.12037,0.77407,90.00000,0.00000,1.02257,0.07192,70.33333
hist_gradient_occlusion_regressor,high_symmetry_layout,3,6,1.00000,0.07559,0.05330,0.07139,0.17139,0.10972,0.00000,0.02222,0.72778,75.00000,0.00000,1.17737,0.06302,68.16667
hist_gradient_occlusion_regressor,high_symmetry_layout,4,6,0.83333,0.06694,0.06450,0.04693,0.18206,0.35197,0.00000,0.12963,0.60926,75.00000,0.00000,1.09003,0.05867,69.16667
hist_gradient_occlusion_regressor,high_symmetry_layout,5,6,0.83333,0.05810,0.05826,0.05810,0.21944,0.05226,0.00000,0.03519,0.69629,90.00000,0.00000,1.07393,0.06361,69.33333
hist_gradient_occlusion_regressor,high_symmetry_layout,6,6,1.00000,0.05706,0.05034,0.05706,0.23167,0.20933,0.00000,0.07963,0.77037,90.00000,0.00000,1.06839,0.07030,70.33333
hist_gradient_occlusion_regressor,high_symmetry_layout,7,6,1.00000,0.07086,0.05359,0.07086,0.20566,0.39622,0.00000,0.16482,0.74815,90.00000,0.00000,1.13454,0.06611,68.00000
hist_gradient_occlusion_regressor,long_self_occlusion,0,6,1.00000,0.03416,0.04592,0.03416,0.25375,0.24074,0.00000,0.00000,0.78519,90.00000,0.00000,0.98221,0.07768,72.16667
hist_gradient_occlusion_regressor,long_self_occlusion,1,6,1.00000,0.05625,0.06064,0.05625,0.25108,0.00000,0.00000,0.00926,0.73704,90.00000,0.00000,0.98258,0.06492,72.16667
hist_gradient_occlusion_regressor,long_self_occlusion,2,6,1.00000,0.05217,0.05114,0.05217,0.23137,0.00000,0.00000,0.00370,0.76111,90.00000,0.00000,1.09797,0.06871,70.33333
hist_gradient_occlusion_regressor,long_self_occlusion,3,6,0.83333,0.05226,0.05094,0.05226,0.24813,0.33889,0.00000,0.00000,0.74259,90.00000,0.00000,1.01674,0.07171,71.66667
hist_gradient_occlusion_regressor,long_self_occlusion,4,6,0.83333,0.04478,0.03689,0.04478,0.23637,0.20017,0.00000,0.12778,0.76296,90.00000,0.00000,1.01782,0.07799,70.83333
hist_gradient_occlusion_regressor,long_self_occlusion,5,6,1.00000,0.04771,0.03788,0.04771,0.23535,0.00000,0.00000,0.01111,0.76667,90.00000,0.00000,1.03739,0.07474,70.66667
hist_gradient_occlusion_regressor,long_self_occlusion,6,6,1.00000,0.03856,0.04182,0.03856,0.25621,0.16667,0.00000,0.14445,0.79259,90.00000,0.00000,0.95865,0.07649,72.66667
hist_gradient_occlusion_regressor,long_self_occlusion,7,6,1.00000,0.04944,0.05069,0.04944,0.23293,0.00000,0.00000,0.11667,0.73704,90.00000,0.00000,1.07200,0.06864,70.50000
hist_gradient_occlusion_regressor,near_identical_distractors,0,6,0.83333,0.07167,0.05287,0.07331,0.14948,0.34186,0.00000,0.27037,0.74444,60.00000,0.00000,1.07967,0.06067,69.33333
hist_gradient_occlusion_regressor,near_identical_distractors,1,6,1.00000,0.03814,0.05650,0.03833,0.19550,0.16993,0.00000,0.24074,0.76667,75.00000,0.00000,1.02736,0.06233,70.83333
hist_gradient_occlusion_regressor,near_identical_distractors,2,6,1.00000,0.08572,0.06039,0.08572,0.20751,0.20740,0.00000,0.22037,0.75000,90.00000,0.00000,1.11837,0.06104,68.00000
hist_gradient_occlusion_regressor,near_identical_distractors,3,6,1.00000,0.03225,0.04988,0.03225,0.21839,0.03473,0.00000,0.15185,0.73519,90.00000,0.00000,1.10430,0.06851,69.16667
hist_gradient_occlusion_regressor,near_identical_distractors,4,6,1.00000,0.05914,0.04307,0.05914,0.21588,0.45803,0.00000,0.61482,0.75556,90.00000,0.00000,1.05241,0.07187,69.00000
hist_gradient_occlusion_regressor,near_identical_distractors,5,6,1.00000,0.04906,0.04371,0.04906,0.22940,0.06406,0.00000,0.00000,0.77592,90.00000,0.00000,0.99201,0.07352,70.16667
hist_gradient_occlusion_regressor,near_identical_distractors,6,6,1.00000,0.04268,0.05500,0.04268,0.21876,0.23973,0.00000,0.04259,0.76297,90.00000,0.00000,1.10000,0.06317,69.16667
hist_gradient_occlusion_regressor,near_identical_distractors,7,6,1.00000,0.04951,0.05697,0.04951,0.23611,0.06213,0.00000,0.13704,0.77593,90.00000,0.00000,1.01949,0.06576,70.50000
hist_gradient_occlusion_regressor,nominal,0,6,1.00000,0.01492,0.01947,0.01559,0.17501,0.00000,0.00000,0.00000,0.79444,75.00000,0.00000,0.87159,0.07338,68.00000
hist_gradient_occlusion_regressor,nominal,1,6,1.00000,0.01618,0.01889,0.01529,0.13079,0.00000,0.00000,0.25000,0.78148,60.00000,0.00000,0.96214,0.06603,66.00000
hist_gradient_occlusion_regressor,nominal,2,6,1.00000,0.02275,0.02007,0.01603,0.15463,0.16667,0.00000,0.01111,0.76481,75.00000,0.00000,1.05731,0.07199,64.83333
hist_gradient_occlusion_regressor,nominal,3,6,1.00000,0.03107,0.02483,0.02888,0.13276,0.00000,0.00000,0.07407,0.78519,60.00000,0.00000,0.94408,0.06071,67.00000
hist_gradient_occlusion_regressor,nominal,4,6,1.00000,0.04490,0.02448,0.04490,0.21188,0.16667,0.00000,0.13333,0.79259,90.00000,0.00000,0.91319,0.07729,68.66667
hist_gradient_occlusion_regressor,nominal,5,6,1.00000,0.01544,0.01945,0.01348,0.12229,0.00000,0.00000,0.00000,0.76852,60.00000,0.00000,1.03176,0.06419,64.50000
hist_gradient_occlusion_regressor,nominal,6,6,1.00000,0.01843,0.01992,0.01522,0.12103,0.27778,0.00000,0.24630,0.76667,60.00000,0.00000,1.04478,0.06009,64.33333
hist_gradient_occlusion_regressor,nominal,7,6,1.00000,0.01206,0.01271,0.01334,0.16504,0.08333,0.00000,0.12963,0.77222,75.00000,0.00000,0.97784,0.07542,66.33333
hist_gradient_occlusion_regressor,object_displacement,0,6,1.00000,0.03556,0.04605,0.03548,0.17121,0.01111,0.00000,0.00556,0.75556,75.00000,0.00000,1.12825,0.06642,67.33333
hist_gradient_occlusion_regressor,object_displacement,1,6,0.83333,0.05162,0.04893,0.05213,0.19191,0.29762,0.00000,0.12408,0.67222,75.00000,0.00000,1.02498,0.06276,69.50000
hist_gradient_occlusion_regressor,object_displacement,2,6,1.00000,0.02986,0.04046,0.02986,0.23705,0.17725,0.00000,0.14074,0.78704,90.00000,0.00000,0.95065,0.07440,70.83333
hist_gradient_occlusion_regressor,object_displacement,3,6,1.00000,0.04033,0.05055,0.03733,0.18344,0.30741,0.00000,0.10185,0.75370,75.00000,0.00000,1.10636,0.06648,67.66667
hist_gradient_occlusion_regressor,object_displacement,4,6,1.00000,0.05231,0.04744,0.05115,0.18546,0.16042,0.00000,0.14259,0.77593,75.00000,0.00000,1.02491,0.06244,69.33333
hist_gradient_occlusion_regressor,object_displacement,5,6,1.00000,0.03118,0.03895,0.03118,0.21531,0.00000,0.00000,0.00000,0.76667,90.00000,0.00000,1.04596,0.07350,68.83333
hist_gradient_occlusion_regressor,object_displacement,6,6,1.00000,0.02751,0.03507,0.02751,0.23630,0.11667,0.00000,0.13148,0.78889,90.00000,0.00000,0.99641,0.08071,70.83333
hist_gradient_occlusion_regressor,object_displacement,7,6,0.83333,0.04964,0.05989,0.04964,0.21700,0.23567,0.00000,0.13148,0.67222,90.00000,0.00000,1.08570,0.06429,69.00000
hist_gradient_occlusion_regressor,short_self_occlusion,0,6,1.00000,0.02451,0.03240,0.02287,0.18216,0.04167,0.00000,0.10185,0.76852,75.00000,0.00000,1.03612,0.07188,68.33333
hist_gradient_occlusion_regressor,short_self_occlusion,1,6,1.00000,0.03125,0.03421,0.03125,0.21195,0.04167,0.00000,0.02593,0.76667,90.00000,0.00000,1.04871,0.07229,68.66667
hist_gradient_occlusion_regressor,short_self_occlusion,2,6,1.00000,0.04063,0.04306,0.04063,0.21860,0.04167,0.00000,0.02778,0.73333,90.00000,0.00000,1.01502,0.06785,69.16667
hist_gradient_occlusion_regressor,short_self_occlusion,3,6,1.00000,0.08030,0.03593,0.08030,0.21820,0.04167,0.00000,0.00741,0.77593,90.00000,0.00000,0.97611,0.07227,69.16667
hist_gradient_occlusion_regressor,short_self_occlusion,4,6,1.00000,0.03366,0.03829,0.03366,0.23338,0.05185,0.00000,0.02222,0.79259,90.00000,0.00000,0.93661,0.07350,70.50000
hist_gradient_occlusion_regressor,short_self_occlusion,5,6,1.00000,0.03074,0.03467,0.03074,0.22768,0.00000,0.00000,0.00000,0.78148,90.00000,0.00000,0.99994,0.07498,70.00000
hist_gradient_occlusion_regressor,short_self_occlusion,6,6,1.00000,0.03545,0.02560,0.03545,0.23179,0.00000,0.00000,0.01296,0.78518,90.00000,0.00000,0.98435,0.08182,70.16667
hist_gradient_occlusion_regressor,short_self_occlusion,7,6,1.00000,0.04455,0.04073,0.03139,0.17675,0.13889,0.00000,0.00926,0.76111,75.00000,0.00000,1.06269,0.06355,67.83333
hist_gradient_occlusion_regressor,stale_memory_trap,0,6,0.83333,0.04401,0.05500,0.04401,0.23511,0.20204,0.00000,0.00000,0.67963,90.00000,0.00000,1.03113,0.07082,70.50000
hist_gradient_occlusion_regressor,stale_memory_trap,1,6,0.83333,0.08122,0.06647,0.08122,0.23964,0.32854,0.00000,0.12593,0.63333,90.00000,0.00000,1.11927,0.06836,70.66667
hist_gradient_occlusion_regressor,stale_memory_trap,2,6,1.00000,0.04966,0.04527,0.04966,0.23700,0.09129,0.00000,0.19259,0.76667,90.00000,0.00000,1.06838,0.07265,70.83333
hist_gradient_occlusion_regressor,stale_memory_trap,3,6,0.83333,0.07420,0.06284,0.07420,0.23510,0.24238,0.00000,0.05741,0.66111,90.00000,0.00000,1.10393,0.06603,70.66667
hist_gradient_occlusion_regressor,stale_memory_trap,4,6,0.83333,0.05814,0.05881,0.05814,0.25306,0.20260,0.00000,0.25741,0.70370,90.00000,0.00000,1.02886,0.07213,72.16667
hist_gradient_occlusion_regressor,stale_memory_trap,5,6,0.50000,0.06963,0.07302,0.06963,0.22176,0.48532,0.00000,0.24815,0.47592,90.00000,0.00000,1.09055,0.05876,69.50000
hist_gradient_occlusion_regressor,stale_memory_trap,6,6,0.83333,0.09677,0.06348,0.09677,0.23838,0.15029,0.00000,0.04259,0.65556,90.00000,0.00000,1.04321,0.06340,71.00000
hist_gradient_occlusion_regressor,stale_memory_trap,7,6,0.83333,0.06143,0.05851,0.06143,0.22481,0.08217,0.00000,0.00000,0.64815,90.00000,0.00000,1.16096,0.06561,69.33333
identity_consistency_tracker,camera_dropout_burst,0,6,0.16667,0.12934,0.22474,0.06424,0.00000,0.40857,0.00000,0.27222,0.20741,0.17778,0.00000,1.78853,0.09715,38.00000
identity_consistency_tracker,camera_dropout_burst,1,6,0.16667,0.15155,0.23635,0.06105,0.05357,0.45659,0.00000,0.35185,0.23704,0.12500,0.00000,1.85295,0.09770,38.66667
identity_consistency_tracker,camera_dropout_burst,2,6,0.33333,0.23856,0.22633,0.07095,0.01419,0.42527,0.00000,0.24815,0.24815,0.29722,0.00000,1.96829,0.09172,38.16667
identity_consistency_tracker,camera_dropout_burst,3,6,0.33333,0.21834,0.23682,0.05134,0.10497,0.28878,0.00000,0.35926,0.23333,0.06667,0.00000,1.86775,0.10033,49.66667
identity_consistency_tracker,camera_dropout_burst,4,6,0.50000,0.15670,0.24054,0.05509,0.01351,0.45655,0.00000,0.19630,0.18889,0.14445,0.00000,1.97515,0.09969,40.66667
identity_consistency_tracker,camera_dropout_burst,5,6,0.16667,0.13954,0.26323,0.06711,0.02085,0.41251,0.00000,0.35000,0.20926,0.20556,0.00000,1.99653,0.11573,43.66667
identity_consistency_tracker,camera_dropout_burst,6,6,0.66667,0.17946,0.22556,0.05841,0.03721,0.32011,0.00000,0.22593,0.32037,0.12500,0.00000,1.88136,0.09634,41.83333
identity_consistency_tracker,camera_dropout_burst,7,6,0.16667,0.21320,0.22321,0.05876,0.12287,0.46445,0.00000,0.26296,0.19259,0.27778,0.00000,1.99526,0.09414,47.00000
identity_consistency_tracker,combined_extreme_stress,0,6,0.33333,0.16695,0.23765,0.11300,0.20847,0.53641,0.00000,0.46296,0.16111,30.23333,0.00000,1.83535,0.12054,51.00000
identity_consistency_tracker,combined_extreme_stress,1,6,0.00000,0.18543,0.19265,0.10239,0.29170,0.65547,0.00000,0.65185,0.14259,30.15278,0.00000,1.68233,0.11032,59.66667
identity_consistency_tracker,combined_extreme_stress,2,6,0.50000,0.11100,0.20527,0.07763,0.13994,0.49681,0.00000,0.37778,0.20370,0.30278,0.00000,1.83013,0.10560,54.33333
identity_consistency_tracker,combined_extreme_stress,3,6,0.00000,0.15927,0.19437,0.12904,0.27079,0.68176,0.00000,0.55926,0.14444,30.36667,0.00000,1.81426,0.10308,56.16667
identity_consistency_tracker,combined_extreme_stress,4,6,0.16667,0.17265,0.21772,0.10755,0.15623,0.53610,0.00000,0.32963,0.19074,15.22222,0.00000,1.94603,0.10242,52.66667
identity_consistency_tracker,combined_extreme_stress,5,6,0.16667,0.14010,0.20869,0.13570,0.32457,0.51471,0.00000,0.39815,0.18148,30.11111,0.00000,1.89998,0.10555,58.16667
identity_consistency_tracker,combined_extreme_stress,6,6,0.16667,0.21718,0.21112,0.08038,0.16070,0.57195,0.00000,0.36667,0.15371,0.23611,0.00000,1.87325,0.10182,54.33333
identity_consistency_tracker,combined_extreme_stress,7,6,0.00000,0.21776,0.23070,0.07948,0.14127,0.39577,0.00000,0.26852,0.14444,0.29167,0.00000,1.96352,0.10669,52.66667
identity_consistency_tracker,combined_stress,0,6,0.00000,0.18118,0.21054,0.05813,0.03704,0.54733,0.00000,0.42408,0.20926,0.14445,0.00000,1.81505,0.09387,47.33333
identity_consistency_tracker,combined_stress,1,6,0.00000,0.16585,0.24508,0.05892,0.16591,0.49803,0.00000,0.28704,0.12963,0.19167,0.00000,2.02332,0.10841,50.00000
identity_consistency_tracker,combined_stress,2,6,0.16667,0.12199,0.26483,0.07778,0.06385,0.37397,0.00000,0.35000,0.19815,0.23611,0.00000,2.08693,0.11871,43.50000
identity_consistency_tracker,combined_stress,3,6,0.33333,0.25017,0.20433,0.07290,0.07743,0.62548,0.00000,0.50556,0.13704,0.13889,0.00000,1.77606,0.09433,49.66667
identity_consistency_tracker,combined_stress,4,6,0.33333,0.09727,0.23926,0.06061,0.11939,0.41544,0.00000,0.32408,0.19629,15.00000,0.00000,1.99476,0.11508,47.83333
identity_consistency_tracker,combined_stress,5,6,0.16667,0.22905,0.18755,0.18784,0.28474,0.71913,0.00000,0.63519,0.18519,30.13889,0.00000,1.65461,0.08080,60.33333
identity_consistency_tracker,combined_stress,6,6,0.16667,0.17931,0.20474,0.07960,0.22123,0.60969,0.00000,0.38889,0.22037,15.05556,0.00000,1.93304,0.10246,57.00000
identity_consistency_tracker,combined_stress,7,6,0.16667,0.21548,0.22323,0.08478,0.15398,0.66968,0.00000,0.50741,0.18518,15.05556,0.00000,1.79942,0.09680,52.33333
